1000    1       331.0002586841583
1000    2       51.5049729347229
1000    3       21.636595726013184
1000    4       13.57908844947815
1000    5       10.75235652923584
1000    6       9.337621450424194
1000    7       8.713618993759155
1000    8       8.568707466125488
1000    9       8.962677955627441
1000    10      9.784814357757568
1000    11      10.92375898361206
1000    12      12.176177263259888
1000    13      13.839223146438599
1000    14      15.649152517318726
1000    15      17.869155645370483
1000    16      20.306026458740234
1000    17      23.072206020355225
1000    18      26.1734139919281
1000    19      29.78643822669983
1000    20      33.595836877822876
1000    21      37.9922661781311
1000    22      42.60904908180237
1000    23      48.16146683692932
1000    24      53.504966259002686
1250    1       631.0747811794281
1250    2       93.47326016426086
1250    3       36.40791034698486
1250    4       20.608325004577637
1250    5       14.805325984954834
1250    6       12.05636715888977
1250    7       10.68236255645752
1250    8       9.754800081253052
1250    9       9.781257629394531
1250    10      10.14591908454895
1250    11      11.155695915222168
1250    12      12.42109227180481
1250    13      13.94615650177002
1250    14      15.80878233909607
1250    15      17.980811595916748
1250    16      20.84144377708435
1250    17      23.16045355796814
1250    18      26.284346342086792
1250    19      29.884370803833008
1250    20      33.67985725402832
1250    21      38.125627279281616
1250    22      42.657512187957764
1250    23      48.03507351875305
1250    24      53.53328013420105
1500    1       1075.8198444843292
1500    2       157.06195831298828
1500    3       57.4673433303833
1500    4       30.89674472808838
1500    5       20.612964868545532
1500    6       15.907920360565186
1500    7       13.392733335494995
1500    8       11.681153059005737
1500    9       11.142511129379272
1500    10      11.084989309310913
1500    11      11.644367456436157
1500    12      12.668144941329956
1500    13      14.13066053390503
1500    14      16.093688488006592
1500    15      18.068771839141846
1500    16      20.61867117881775
1500    17      23.31905961036682
1500    18      26.541773319244385
1500    19      30.04573917388916
1500    20      33.95349645614624
1500    21      38.34547138214111
1500    22      42.80638003349304
1500    23      48.11197280883789
1500    24      53.69887971878052
1750    1       1688.5411429405212
1750    2       243.61275672912598
1750    3       87.76773071289062
1750    4       45.26651406288147
1750    5       29.20334553718567
1750    6       21.62204933166504
1750    7       17.378131866455078
1750    8       14.548336029052734
1750    9       13.103506088256836
1750    10      12.545334815979004
1750    11      12.665653705596924
1750    12      13.27027153968811
1750    13      14.59888744354248
1750    14      16.31641912460327
1750    15      18.316423416137695
1750    16      20.798307418823242
1750    17      23.618756532669067
1750    18      26.71515440940857
1750    19      30.326109647750854
1750    20      34.09604358673096
1750    21      38.68653392791748
1750    22      43.11826014518738
1750    23      48.47424602508545
1750    24      53.85126543045044
2000    1       2524.783296108246
2000    2       361.54963541030884
2000    3       127.13562989234924
2000    4       64.37974262237549
2000    5       40.243544578552246
2000    6       29.04877233505249
2000    7       22.638307332992554
2000    8       18.403712034225464
2000    9       16.217360019683838
2000    10      14.965983152389526
2000    11      14.494962692260742
2000    12      14.65059518814087
2000    13      15.464061737060547
2000    14      16.815773010253906
2000    15      18.78690791130066
2000    16      21.126826524734497
2000    17      23.954704523086548
2000    18      27.104318380355835
2000    19      30.564813137054443
2000    20      34.2825403213501
2000    21      39.083150148391724
2000    22      43.468138217926025
2000    23      49.02604842185974
2000    24      54.32593750953674
2250    1       3555.2021350860596
2250    2       506.82054805755615
2250    3       178.4014492034912
2250    4       88.87973213195801
2250    5       54.637742042541504
2250    6       38.677417039871216
2250    7       29.53232502937317
2250    8       23.23795199394226
2250    9       19.99734902381897
2250    10      17.803333282470703
2250    11      16.807318925857544
2250    12      16.354525327682495
2250    13      16.88133716583252
2250    14      17.766959190368652
2250    15      19.456494569778442
2250    16      21.493860721588135
2250    17      24.33073925971985
2250    18      27.410300493240356
2250    19      30.957882404327393
2250    20      34.78009295463562
2250    21      39.34771966934204
2250    22      43.694597482681274
2250    23      49.06942629814148
2250    24      54.52733111381531
