LAMMPS data file via write_data, version 2 Aug 2023, timestep = 35, units = lj

1150 atoms
2 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 1 1
2 0.5 3

Atoms # atomic

265 1 14.400794740115796 -7.738901619538923 -16.890523790949125 0 0 0
579 1 10.054231495589786 -6.594040865591028 -16.624885426074993 0 0 0
301 1 11.507641575522054 -6.467052034200985 -16.089352798780595 0 0 0
521 1 19.46499502201039 -6.252930885314264 -16.6825555877152 0 0 0
667 1 -9.824058542007991 -4.549584480000938 -16.50812316202311 0 0 0
1126 2 -7.922646213225004 -4.317236720989563 -16.312023514511747 0 0 0
1092 2 -2.129342986337098 -5.303163054982571 -16.52368820332834 0 0 0
1086 2 3.864723990608343 -5.58388984556491 -16.873268818889404 0 0 0
262 1 19.322695359272274 -3.459096710877072 -17.03841971095578 0 0 0
85 1 -13.263799377102465 -2.328498873080092 -15.734384397692615 0 0 0
864 1 12.563799895608705 -0.2151545045036607 -16.10175719303161 0 0 0
398 1 -15.65295561945669 0.7749037913861256 -16.191978173419823 0 0 0
258 1 15.16781856968705 3.584932805998957 -16.969542894820187 0 0 0
167 1 10.784996663708899 4.672962056468566 -16.458289979651997 0 0 0
582 1 13.650895128981391 4.744799704784185 -17.10560255567863 0 0 0
987 1 13.628495041790188 5.788366008001478 -16.355144082204145 0 0 0
722 1 -19.943581167582227 8.231316445503065 -16.264500429976966 0 0 0
359 1 -10.430776453777579 9.940141360247573 -16.044158319031894 0 0 0
504 1 6.230550143534914 8.976113111276474 -16.32977775100311 0 0 0
887 1 10.458076573190315 8.89296560962357 -15.926999056677799 0 0 0
371 1 -14.71700416631857 11.310976683772624 -16.41487583351083 0 0 0
930 1 18.03837979121058 11.049150876258103 -16.921222730037393 0 0 0
545 1 -1.2773193331795363 12.093967251523381 -16.69240364650842 0 0 0
213 1 1.9899041713812038 12.564290428968558 -16.423268506764813 0 0 0
216 1 -9.16680234911237 13.552918468393816 -16.099301705183137 0 0 0
710 1 -19.19128955892442 15.131393418197641 -16.1477235827946 0 0 0
867 1 -18.990610453416508 14.191919297473362 -16.742215156984116 0 0 0
756 1 -14.167615115778105 19.407048656247316 -16.94205492279172 0 0 0
505 1 -12.372522623898721 18.786131341853928 -16.18111089409301 0 0 0
986 1 -0.5363470179834811 19.926320765285354 -16.05965724788524 0 0 0
720 1 12.601010860656595 18.92904109586375 -16.419898143289164 0 0 0
435 1 -16.575229129090545 -19.875972624810398 -15.471905188389078 0 0 0
387 1 4.739707813011345 -19.730786718302774 -15.33237451470102 0 0 0
567 1 10.875273342651909 -19.280930049382583 -14.59133997307687 0 0 0
894 1 -11.42301764811135 -18.11129953261201 -14.682728550993119 0 0 0
939 1 17.548744118562315 -18.257599323176592 -15.471824628986337 0 0 0
419 1 -18.3546078585496 -15.962194568890482 -14.757920595681114 0 0 0
346 1 -9.432767736461372 -16.527346706263415 -15.116092169245748 0 0 0
212 1 5.223212831291937 -13.461944476450768 -14.900815708050883 0 0 0
883 1 -11.005730148578035 -12.838164188573492 -15.725275052735734 0 0 0
559 1 -4.561664616438174 -12.467399906468424 -15.465419186997488 0 0 0
312 1 15.271544677797495 -11.148600257536676 -14.524528418911867 0 0 0
296 1 -10.962115244298062 -9.53324966687978 -14.535693361718353 0 0 0
1048 2 1.376848456186656 -7.843786428013496 -15.662374065563059 0 0 0
1129 2 3.4095282555914403 -8.869254872624818 -14.554258773043259 0 0 0
45 1 9.522803777775646 -7.777496826944888 -15.185085548283233 0 0 0
95 1 -17.695326311658675 -5.782017729138712 -14.45492093647881 0 0 0
1101 2 -2.1982789607755255 -6.88122322248564 -14.315958918983577 0 0 0
1103 2 2.505659971190879 -6.026428039777106 -14.305775885468124 0 0 0
672 1 8.513285920803336 -6.773736269388771 -15.155926716741325 0 0 0
377 1 15.721707584206811 -5.26063223614387 -15.445992869998324 0 0 0
771 1 18.25906570980109 -5.45834955918823 -14.807875165725603 0 0 0
587 1 12.997291530535358 -3.5698620311163936 -15.69802249529373 0 0 0
991 1 12.306101934607057 -2.296169320320482 -14.690901104272102 0 0 0
378 1 -18.817199111377217 4.718567753822921 -14.704149087095582 0 0 0
1007 2 -7.7036135912424015 5.366371988955128 -14.771963262358662 0 0 0
290 1 -16.71698300810348 5.836868372513398 -15.306038512819207 0 0 0
1009 2 4.2756632199608395 8.951887161872987 -15.535099811903887 0 0 0
202 1 -2.817180539861872 11.646666541531063 -14.475436487456522 0 0 0
334 1 1.824269469215557 12.252087080796942 -14.719924864430165 0 0 0
463 1 -6.97299861038047 15.04642977398043 -15.404854246584664 0 0 0
475 1 -2.766122395606002 16.330220500238617 -14.599688712583907 0 0 0
700 1 -0.5543926313473106 15.773721495460318 -14.44718957547227 0 0 0
184 1 -0.9631274783641048 18.40581912085367 -15.665276413507152 0 0 0
19 1 14.279713903281602 18.075394609451507 -14.881119498731524 0 0 0
709 1 16.314260724633733 18.43621856152952 -14.891951602771192 0 0 0
356 1 -11.819055735476098 18.842083106745118 -15.209831030378346 0 0 0
744 1 -12.057523157351394 -17.868270083524614 -13.178221025831332 0 0 0
599 1 17.60599898062926 -15.975132564071162 -14.053004344018644 0 0 0
494 1 13.312357536062041 -15.053318807925313 -13.434943662618467 0 0 0
344 1 -15.579111953480973 -14.259459897300596 -13.954510353372862 0 0 0
583 1 -8.679326124683039 -12.884483295183445 -12.865866417726942 0 0 0
983 1 -5.923754140205586 -13.68892635639139 -13.833419739599552 0 0 0
476 1 -17.935147164692 -11.463631811692048 -13.29379662659837 0 0 0
205 1 -16.657900569459603 -12.667884880479615 -13.689256536474609 0 0 0
525 1 -13.114315797021842 -12.362342954448074 -13.47751105509548 0 0 0
376 1 -2.538395684670385 -12.79663680415561 -12.986888048453304 0 0 0
124 1 -0.9100113468325203 -11.711344296690783 -13.32815771379446 0 0 0
551 1 -17.019440714808116 -10.83698723119939 -13.450370511905808 0 0 0
391 1 -14.416084316893437 -11.072371619655502 -13.77033590371305 0 0 0
254 1 -4.700029017564866 -10.081351045358613 -12.936734661148433 0 0 0
662 1 -15.617754792616589 -7.604799507001787 -13.865314179037378 0 0 0
1117 2 -6.480147111421101 -4.582309971965907 -13.55775449853998 0 0 0
561 1 -9.86782312422897 -3.045793799929024 -12.972548595596487 0 0 0
1136 2 2.15843078315185 -3.2538275668648198 -14.15983259405933 0 0 0
464 1 -13.890817911510602 -2.1424377437582263 -13.412654198564281 0 0 0
1054 2 4.866897535914041 -2.0531138926991788 -13.37038919020928 0 0 0
549 1 -13.08506351777559 -1.2861279686749219 -12.969590757858231 0 0 0
386 1 -11.32615556536529 1.3034129055698473 -13.539296087594375 0 0 0
767 1 -13.206185062046249 3.6476621886937233 -13.741594624585284 0 0 0
1088 2 -6.447134584396674 3.009040045090503 -14.127924327798153 0 0 0
1130 2 -0.6101610933477808 5.022504103846151 -13.54705331546583 0 0 0
133 1 10.393771853976805 5.512094889195281 -14.243332715933231 0 0 0
623 1 16.975539914108584 4.837325168546436 -13.588418049037395 0 0 0
152 1 -16.87521409907871 5.734428070733148 -13.009804054189518 0 0 0
655 1 11.652575937679392 5.778946733252969 -13.724486771695592 0 0 0
1150 2 -3.2802732630075293 8.44726863244887 -13.512188863713382 0 0 0
489 1 14.31824456285893 8.051445071517328 -13.048925720460375 0 0 0
908 1 -6.718045634551926 9.807020085773907 -13.41341839796557 0 0 0
960 1 -9.94482069090822 12.346596996910193 -13.028999234114725 0 0 0
25 1 12.591260451491694 12.602972920995951 -13.118960850336824 0 0 0
221 1 -12.232089094925714 15.2785815835365 -12.879325502030238 0 0 0
411 1 -8.074756150912346 14.350191271162128 -13.286972265454333 0 0 0
392 1 -7.033662830779161 14.940658958898766 -13.967875349944578 0 0 0
440 1 -6.60641357031502 16.639715891243917 -13.207514557206457 0 0 0
776 1 1.9097883728844067 17.81318306821081 -13.832172580916515 0 0 0
683 1 9.917822424078478 17.651549290586555 -13.020393740024454 0 0 0
502 1 5.1370880497326565 19.038851856737793 -14.016843807891403 0 0 0
533 1 -16.629920916925148 -19.08085076095576 -11.858739383452917 0 0 0
842 1 -9.861316564428302 -19.1474983464682 -12.004709091039704 0 0 0
859 1 -5.706866684959105 -18.659809161440805 -11.67525553865436 0 0 0
564 1 14.107311570135558 -18.41444073171096 -11.505377866097437 0 0 0
97 1 -12.562364037202173 -17.122121052989115 -12.254126419374739 0 0 0
210 1 12.549618314190605 -14.840555740973414 -11.925778833799043 0 0 0
837 1 0.6941655560835125 -13.15949890444032 -11.698086928435641 0 0 0
906 1 -8.494801723652703 -11.946643966109013 -12.216256737753119 0 0 0
139 1 -6.433123558653196 -11.888091781297552 -11.994483047001292 0 0 0
146 1 -5.234217991440016 -12.041155921261932 -12.73404467622383 0 0 0
453 1 -10.185065013429936 -10.438483516034777 -12.808631153431344 0 0 0
698 1 9.252168825326319 -11.024196885625653 -12.326027598975955 0 0 0
163 1 13.786451031354465 -11.117516025489902 -12.091840408785194 0 0 0
253 1 17.001395191231868 -10.616879149573414 -11.563591433111549 0 0 0
1110 2 -3.5547831581955927 -8.624270392900831 -12.896327543174554 0 0 0
1004 2 -0.48871925680874273 -9.871325114763067 -11.96212957553242 0 0 0
543 1 7.73001985440895 -9.33066280379018 -11.800772412926534 0 0 0
803 1 -17.650182868835678 -6.190778839495646 -12.337008101200144 0 0 0
1065 2 -7.141047760476332 -6.839902008212213 -12.675747208772439 0 0 0
321 1 -10.481321820854749 -5.033298222139354 -12.327066307594439 0 0 0
928 1 18.948941993969 -5.131907363017978 -11.967050243153727 0 0 0
685 1 -19.63485803438111 -3.0589838433354077 -12.341454938213086 0 0 0
73 1 -15.255925594695867 -3.851731437143305 -11.753012276176701 0 0 0
28 1 12.082808386573012 -4.239446867368857 -12.383499868392711 0 0 0
560 1 -13.408760739244025 -2.198549317611035 -12.39755998816854 0 0 0
322 1 -15.259514033592328 -0.7964987827224462 -12.363171131829418 0 0 0
32 1 -11.834265555906512 -0.8380068023414133 -11.908285108316178 0 0 0
1056 2 -1.1054961714453515 -0.07415348201717853 -12.595144525447463 0 0 0
1044 2 2.5763084611745124 0.016306960031533535 -11.857845500045384 0 0 0
491 1 17.98185947349029 2.665089102038258 -12.553254850128605 0 0 0
37 1 -17.799113691711376 4.1385228326784285 -12.798520881138511 0 0 0
614 1 -19.726495968072754 4.346411212805142 -11.556432772559686 0 0 0
1122 2 6.543957887470702 4.300214720098401 -12.582398612323402 0 0 0
336 1 18.706664756029042 4.4236476837301595 -12.535060931161507 0 0 0
481 1 -10.683220788223306 7.108212330894643 -12.2753546537251 0 0 0
737 1 -15.70953883030896 9.780878997305816 -12.766692281126367 0 0 0
557 1 11.8534856583702 9.830190767896946 -11.448857092480246 0 0 0
775 1 12.495533489564751 9.553861754815745 -12.60564684200771 0 0 0
681 1 -12.296760017688184 11.111570133784038 -12.396561583299293 0 0 0
757 1 4.006085034462661 10.271174213975286 -12.374985717411612 0 0 0
716 1 10.605332226756339 12.406159912168752 -12.78707802382639 0 0 0
641 1 19.687715675536413 11.437358740455172 -12.311649169917986 0 0 0
531 1 -7.788468835811556 12.987925340073385 -12.409880363501337 0 0 0
733 1 6.269649726464248 14.00295268464971 -12.37422909232519 0 0 0
424 1 2.266577585724452 14.36948327085445 -12.09466674928305 0 0 0
77 1 -18.291282336363235 18.417772743114163 -12.493506480238171 0 0 0
770 1 7.741245095703197 18.29625568005591 -12.221464672134156 0 0 0
107 1 16.91052237888798 17.83007413186138 -12.674833700577889 0 0 0
635 1 -2.7739179799211766 18.760511464793474 -12.083811216095375 0 0 0
885 1 -3.6724184463329794 -18.985392464627733 -11.228473795308759 0 0 0
884 1 3.3713510555081783 -17.702810074064327 -11.128914799135604 0 0 0
375 1 16.995282998493668 -15.924253194447031 -11.296949390115904 0 0 0
338 1 19.518510388273057 -16.435420693712242 -10.933044109416686 0 0 0
547 1 -8.40454184841576 -15.134846323698222 -11.362162396014742 0 0 0
868 1 15.236254702777943 -15.724080234499496 -10.368933610495349 0 0 0
918 1 14.581485362968934 -14.988363953387816 -10.923682451497612 0 0 0
125 1 17.50581820629954 -14.47607890544266 -10.830324060483271 0 0 0
211 1 4.740186028527185 -11.693418543643046 -11.285463008696894 0 0 0
24 1 18.468206668791048 -11.784659445239457 -11.09557158681528 0 0 0
193 1 -10.750311787076692 -9.828110824186796 -10.976178174337049 0 0 0
1131 2 -2.6036632006352183 -9.365440541123775 -10.69503164491752 0 0 0
160 1 -13.859246278180468 -7.229376979192131 -10.03026015143942 0 0 0
666 1 10.800087019242387 -2.9374675932049144 -10.017838994980714 0 0 0
215 1 15.94073040221852 -4.144129913367392 -10.391453965749339 0 0 0
1058 2 -8.8687530282287 -2.4743805385270616 -10.718500487134117 0 0 0
1034 2 6.523307727893492 -2.7670172940786077 -10.519323158319725 0 0 0
784 1 -16.53952974853734 -0.29623690631720057 -10.879929415060577 0 0 0
118 1 -10.047075389156815 -0.3545758881599525 -11.237044925239632 0 0 0
1134 2 9.68175754867576 1.2991205934896688 -11.360370438248092 0 0 0
446 1 -14.224938095652004 1.4654263767718456 -10.578885595583769 0 0 0
1072 2 -5.171529294537161 2.1071467139325795 -10.370357870296742 0 0 0
429 1 -18.21415686334625 3.5397761126259133 -10.753476141496634 0 0 0
462 1 12.323607687057745 2.874396379512918 -10.020049526365497 0 0 0
1035 2 1.0108735986703716 5.383768531520368 -11.21763734076578 0 0 0
115 1 9.762943829299392 5.796939034851705 -10.845641247390603 0 0 0
879 1 15.198593220258322 9.078440814496414 -11.266113182672969 0 0 0
53 1 -18.617673403871095 12.76310113852988 -10.559164728298395 0 0 0
926 1 -16.071721564184703 12.746323819818844 -10.975802622141567 0 0 0
658 1 -11.477304942504643 12.091703855319537 -11.184477794225277 0 0 0
183 1 12.609522456233952 11.824282624703384 -11.019180215346701 0 0 0
528 1 -15.187501933874357 13.484344301306084 -10.185085631178856 0 0 0
916 1 -16.826169148763924 15.410603247853441 -10.058739627216129 0 0 0
88 1 14.935182051237291 15.604735145161271 -11.216415274523392 0 0 0
335 1 15.825423167937167 17.88718351995907 -10.106580047917822 0 0 0
345 1 -19.319292958508846 -19.356753658203758 -8.958733430578716 0 0 0
188 1 18.706504761991898 -17.41135911124856 -9.429971474971833 0 0 0
279 1 -8.129150455789082 -17.092271673243733 -9.818394682468412 0 0 0
400 1 -7.369308478123061 -16.680769167774255 -9.089518044963853 0 0 0
988 1 -15.138823157119079 -15.157975069313867 -9.322052771487769 0 0 0
319 1 4.933971856676347 -14.372520778867765 -8.964048484463603 0 0 0
480 1 -16.003240061177454 -11.2999519304176 -9.503872857915812 0 0 0
740 1 13.83324373286979 -11.192330904745992 -9.439292793804997 0 0 0
747 1 -15.08165695765857 -9.168503228876533 -9.676164856831445 0 0 0
592 1 -17.579636993583748 -7.155232332800267 -8.984107833926489 0 0 0
1107 2 3.3516531721976626 -7.8522615275589285 -8.924451831178875 0 0 0
439 1 -10.374648752796766 -6.721588255242253 -9.733805856543503 0 0 0
689 1 -15.907495608517735 -4.97376236828375 -9.699136217099806 0 0 0
778 1 -16.16930093763497 -4.890245821467457 -8.600665375529083 0 0 0
955 1 -13.812442609202781 -5.609252074069087 -8.97578823186121 0 0 0
1042 2 8.374791433277908 -4.880380898192702 -9.123511849494424 0 0 0
1090 2 -3.6843517020737524 -2.8990567535623244 -8.893714243962297 0 0 0
594 1 -17.814174330706788 -2.8279761890079724 -9.7958086569774 0 0 0
1043 2 -9.43182722638912 -0.7201939219237274 -8.59849154418264 0 0 0
1040 2 -1.0876655071450703 -0.3941785871955461 -9.919029991104747 0 0 0
274 1 15.27451699379576 -1.1928852746230012 -8.822810588787686 0 0 0
639 1 18.616216498714042 2.7506938868903985 -9.08784303306036 0 0 0
412 1 -18.72506693794356 3.0303605534005484 -8.87911266031162 0 0 0
627 1 -14.129592959829417 3.931124146995657 -9.59646144397392 0 0 0
936 1 -19.43644299949602 5.179346964101048 -9.387031748519847 0 0 0
31 1 14.765612368828439 5.647082899532787 -9.477707552480375 0 0 0
1111 2 -7.777352713876103 6.032937884346088 -8.825955590617822 0 0 0
1052 2 0.4156601296846642 6.781365591008621 -9.192227417773163 0 0 0
58 1 -11.323304470313388 9.221767442869844 -9.754587686506373 0 0 0
1039 2 0.07130143180610596 9.265727277171358 -8.876897566223827 0 0 0
677 1 9.130105520193514 9.683477892393002 -9.78706255079576 0 0 0
777 1 -1.3183828122339778 10.129394484972094 -9.85423200469583 0 0 0
495 1 19.173629581543445 11.192377000671057 -9.719749721567961 0 0 0
586 1 -10.616271193426229 12.330052085374508 -8.81460111067379 0 0 0
390 1 -0.9089594070676825 11.915983985806431 -9.21450902543474 0 0 0
417 1 9.175498814541712 12.318940615361946 -9.988919895762336 0 0 0
100 1 12.700019277503975 12.711148575636177 -9.454691501419141 0 0 0
81 1 15.313480121695196 13.66040533113312 -9.567599645614438 0 0 0
136 1 5.274876423773764 14.848054365649844 -8.750276523060293 0 0 0
444 1 -17.83590737603913 16.674838398847598 -8.750079625761947 0 0 0
602 1 -14.697534681622654 18.534605968061186 -8.877494795656528 0 0 0
882 1 -11.815409600648755 18.410841896390004 -8.980247373217832 0 0 0
591 1 -5.163352948223872 19.526999201405324 -9.724421980662468 0 0 0
626 1 -0.9270055689509049 19.817402642135228 -8.913793633186163 0 0 0
458 1 10.92948204395533 18.89670227233403 -9.647890923808736 0 0 0
670 1 9.997371272381002 18.72698539246894 -9.033526732639661 0 0 0
540 1 14.762676920607845 -18.608514819472276 -7.678810509708891 0 0 0
838 1 -9.746481047696008 -17.933230047293 -8.38690711526338 0 0 0
631 1 -2.602372459416451 -18.07392541229442 -8.464404432319292 0 0 0
852 1 10.48279425842287 -17.29281478142748 -7.804768955974559 0 0 0
217 1 19.036141250987953 -17.897584337338074 -7.1651240326858225 0 0 0
214 1 9.33078574226339 -15.868113684539082 -7.919958544127333 0 0 0
696 1 -15.747716487855456 -14.913838017698664 -7.640500648133216 0 0 0
243 1 3.1252977280666134 -13.483568446104108 -8.327555617795717 0 0 0
650 1 -4.853926556042135 -12.287488635752869 -7.169248985624932 0 0 0
914 1 19.048450476978186 -12.692833427662418 -8.45141872225861 0 0 0
915 1 -11.591452377619692 -11.304997472028278 -7.597944401682862 0 0 0
131 1 -13.547911929915882 -9.891373763726055 -8.170481730512812 0 0 0
105 1 2.6459921220950013 -9.723277295624476 -7.621023860632058 0 0 0
409 1 13.504120405856993 -9.728589514258251 -8.47018941050815 0 0 0
872 1 16.59970766892262 -9.858172792629595 -7.396673550888437 0 0 0
590 1 -19.12850677963997 -7.527082482799934 -8.10108055276623 0 0 0
395 1 -13.811370069109726 -7.212044100084158 -7.886057581926723 0 0 0
200 1 10.587992831407114 -7.604482540676596 -8.538061151531553 0 0 0
318 1 18.88888063362691 -7.318632553990782 -7.736770537457844 0 0 0
56 1 -18.182185881377983 -6.345492675142322 -8.469491992037131 0 0 0
645 1 -19.821131827665504 -4.825859107339682 -7.618039170626816 0 0 0
67 1 -8.875174219196278 -5.053102031840524 -7.485849143697809 0 0 0
923 1 11.487749401241425 -5.395813335383224 -7.4347277858456255 0 0 0
536 1 -14.385416987638692 -2.0784490243149665 -7.01150140342637 0 0 0
721 1 -15.431988327645744 -2.218753184360347 -7.411628247508366 0 0 0
1120 2 -7.1304412359047875 -1.3258518517603413 -7.184145072095163 0 0 0
384 1 18.5327342145763 -0.33605561607333634 -8.086739344562748 0 0 0
354 1 -12.420286443118075 0.7313461738724959 -7.272608355710979 0 0 0
1033 2 1.1959463968854145 0.2710924531664194 -7.498279263963122 0 0 0
1047 2 -6.699455937696367 2.244055137151877 -8.330619776775418 0 0 0
786 1 -13.729428478390645 9.495563688453084 -8.061088169022039 0 0 0
861 1 -2.4933588191019522 9.816944508307696 -7.739970567940212 0 0 0
523 1 -18.94626600618766 10.107234004003569 -7.718094711992003 0 0 0
381 1 9.199334379240463 13.502547281630644 -8.263995349836273 0 0 0
490 1 -7.921945782341968 15.857236178525369 -7.431547524142799 0 0 0
905 1 -1.5317077476213248 16.58788572837966 -7.404563123083003 0 0 0
752 1 7.212389329081583 18.62745387415749 -8.382737035110004 0 0 0
979 1 -19.48111385082878 -19.08049087928631 -5.810208164998427 0 0 0
223 1 7.454380581958652 -19.23966466056375 -6.83300835392901 0 0 0
484 1 7.6087717153684995 -19.704535226973938 -5.8264646033526715 0 0 0
479 1 16.267392497192006 -19.014780218359505 -7.040890329065412 0 0 0
275 1 -4.977565754660203 -17.947638574031945 -5.961513754893799 0 0 0
718 1 18.09631835580632 -15.177393963177407 -6.460339122666204 0 0 0
358 1 -17.948172735547654 -14.084589976702166 -6.124017336747196 0 0 0
697 1 9.740381161561412 -13.413817637327043 -6.033030555598917 0 0 0
316 1 12.117951732183784 -13.585237187140265 -7.081404266451208 0 0 0
801 1 14.42659690716611 -12.185781259176219 -6.425622974720609 0 0 0
977 1 -15.55928192891358 -10.808662397115569 -6.742850775305789 0 0 0
57 1 -6.121422771030065 -10.4086514666821 -6.857452638892724 0 0 0
250 1 -14.22278647867477 -9.488047277086302 -6.144649645196278 0 0 0
430 1 -9.836567025369316 -8.943956380525819 -6.580860227155455 0 0 0
1067 2 3.1256509726520876 -7.184102636382032 -6.426019345608549 0 0 0
142 1 6.837969438644102 -7.724896326802977 -6.559235876331508 0 0 0
