testDomains/membranedata.71005000.gz,testDomains/membranedata.76005000.gz,testDomains/membranedata.81005000.gz,testDomains/membranedata.86005000.gz,testDomains/membranedata.91005000.gz,testDomains/membranedata.96005000.gz,testDomains/membranedata.101005000.gz,testDomains/membranedata.106005000.gz
1791999.6840742074,1745551.271967781,802713.4641204114,-5081.508821008826
1781823.7202935044,1746642.2837283323,834116.8980933797,-6969.0979920012005
1777034.301853797,1741413.8035802706,845865.492472183,-5920.785124751727
1775441.3728203906,1741865.527630146,848883.8681043816,-6235.524313147601
1770886.4344794084,1740636.711468441,857009.4911495801,-5827.179719037433
1767922.0626519462,1743282.5465518534,860698.4291831898,-6174.615237581137
1764434.9832996174,1741999.4278267385,866599.5843770771,-5370.446248227239
1762792.4413485967,1740573.0826975082,871961.9419727786,-4961.805568333068
